product_ty_attr_198|Kullan????m Tipi|enum||2026-03-04 14:52:19
product_ty_attr_199|Kuma???? ?????zellik|enum||2026-03-04 14:52:19
product_ty_attr_2|Boy / ?????l????????|enum||2026-03-04 14:52:19
product_ty_attr_20|Tema / Stil|enum||2026-02-24 03:52:56
product_ty_attr_200|Kuma???? Tipi|enum||2026-03-04 14:52:19
product_ty_attr_201|Kurutma Teknolojisi|enum||2026-02-24 03:52:56
product_ty_attr_203|Trendyol ?????zellik 203|enum||2026-03-04 14:52:19
product_ty_attr_204|Maksimum Is????l G????????|enum||2026-03-04 14:52:19
product_ty_attr_205|Maksimum Kurutma Kapasitesi|enum||2026-02-24 03:52:56
product_ty_attr_206|Maksimum S????kma Devri|enum||2026-03-04 14:52:19
product_ty_attr_208|Mama Cinsi|enum||2026-02-24 03:52:56
product_ty_attr_21|Topuk Boyu|enum||2026-02-24 03:52:56
product_ty_attr_210|Dokunmatik Ekran|enum||2026-02-24 03:52:56
product_ty_attr_211|Trendyol ?????zellik 211|enum||2026-03-04 14:52:19
product_ty_attr_212|Mouse Hassasiyeti (Dpi)|enum||2026-02-24 03:52:56
product_ty_attr_213|Trendyol ?????zellik 213|enum||2026-03-04 14:52:19
product_ty_attr_214|Ocak Tipi|enum||2026-02-24 03:52:56
product_ty_attr_215|Ocak Y????zeyi|enum||2026-03-04 14:52:19
product_ty_attr_216|Okuma H????z????|enum||2026-03-04 14:52:19
product_ty_attr_218|Optik Zoom|enum||2026-02-24 03:52:56
product_ty_attr_219|Oturum Yumu????akl????????????|enum||2026-03-04 14:52:19
product_ty_attr_22|Yaka Tipi|enum||2026-02-24 03:52:56
product_ty_attr_221|?????l????????|enum||2026-03-04 14:52:19
product_ty_attr_222|?????zel Filtreler|enum||2026-03-04 14:52:19
product_ty_attr_223|Pa????a Boyu|enum||2026-03-04 14:52:19
product_ty_attr_226|Pil G????c???? (mAh)|enum||2026-03-04 14:52:19
product_ty_attr_227|Pi????irme Fonksiyon Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_228|Power Supply|enum||2026-02-24 03:52:56
product_ty_attr_229|Program Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_23|Ekran Boyutu|enum||2026-02-24 03:52:56
product_ty_attr_231|Raf Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_232|Ram (Sistem Belle????i)|enum||2026-03-04 14:52:19
product_ty_attr_234|Renk s????cakl????????????|enum||2026-03-04 14:52:19
product_ty_attr_236|Saat Tipi|enum||2026-02-24 03:52:56
product_ty_attr_238|Sayfa Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_239|Sayfa Tipi|enum||2026-02-24 03:52:56
product_ty_attr_24|Dahili Haf????za|enum||2026-03-04 14:52:19
product_ty_attr_240|Sertlik|enum||2026-02-24 03:52:56
product_ty_attr_244|S????rt Tipi|enum||2026-03-04 14:52:19
product_ty_attr_245|So????utma Kapasitesi|enum||2026-03-04 14:52:19
product_ty_attr_246|Trendyol ?????zellik 246|enum||2026-03-04 14:52:19
product_ty_attr_247|So????utucu Tipleri|enum||2026-03-04 14:52:19
product_ty_attr_249|SSD Kapasitesi|enum||2026-02-24 03:52:56
