arazi-suv-pick-up-cupra|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-cupra|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-cupra|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-cupra|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-cupra|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-cupra|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-cupra|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-cupra|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-cupra|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-cupra|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-dacia|city|active|5|select|exact|0
arazi-suv-pick-up-dacia|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-dacia|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-dacia|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-dacia|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-dacia|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-dacia|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-dacia|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-dacia|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-dacia|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-dacia|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-dacia|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-dacia|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-dacia|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-dacia|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-dacia|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-dacia|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-dacia|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-dacia|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-daewoo|city|active|5|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-daewoo|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-daihatsu|city|active|5|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-daihatsu|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-dfm|city|active|5|select|exact|0
arazi-suv-pick-up-dfm|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-dfm|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-dfm|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-dfm|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-dfm|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-dfm|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-dfm|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-dfm|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-dfm|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-dfm|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-dfm|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-dfm|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-dfm|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-dfsk|city|active|5|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-dfsk|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-dodge|city|active|5|select|exact|0
arazi-suv-pick-up-dodge|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-dodge|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-dodge|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-dodge|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-dodge|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-dodge|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-dodge|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-dodge|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-dodge|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-dodge|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-dodge|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-dodge|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-dodge|vehicle_model|active|20|select|exact|0
